period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
2021-11-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3562,32.4485,32.805,32.6268
2021-11-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.51,32.6034,32.936,32.7697
2021-11-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4707,32.5651,32.9009,32.733
2021-11-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4377,32.5318,32.8847,32.7083
2021-11-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5482,32.642,32.9764,32.8092
2021-11-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6211,32.7084,33.0443,32.8764
2021-11-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5316,32.6217,32.9499,32.7858
2021-11-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5449,32.6335,32.9728,32.8032
2021-11-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.849,32.9431,33.286,33.1146
2021-11-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.078,33.1731,33.5082,33.3407
2021-11-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0867,33.1802,33.5269,33.3536
2021-11-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0648,33.1603,33.5091,33.3347
2021-11-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0319,33.1269,33.4685,33.2977
2021-11-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0988,33.2037,33.5527,33.3782
2021-12-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1533,33.2469,33.5929,33.4199
2021-12-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2906,33.3864,33.7441,33.5653
2021-12-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2695,33.3619,33.7119,33.5369
2021-12-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2103,33.3041,33.6524,33.4783
2021-12-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2573,33.3487,33.7126,33.5307
2021-12-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3513,33.4419,33.7747,33.6083
2021-12-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4513,33.5474,33.8924,33.7199
2021-12-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.446,33.5428,33.8629,33.7029
2021-12-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2224,33.3119,33.6341,33.473
2021-12-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1231,33.219,33.5746,33.3968
2021-12-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1557,33.2499,33.598,33.424
2021-12-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1395,33.2288,33.5957,33.4123
2021-12-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1341,33.2273,33.5809,33.4041
2021-12-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1751,33.2708,33.6154,33.4431
2021-12-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1515,33.2432,33.5815,33.4124
2021-12-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2735,33.3646,33.7102,33.5374
2021-12-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5583,33.648,33.9825,33.8153
2021-12-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.6565,33.7437,34.0754,33.9096
2021-12-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5141,33.6101,33.947,33.7786
2021-12-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.434,33.53,33.8768,33.7034
2021-11-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4278,33.5226,33.8569,33.6898
2022-01-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0122,33.1067,33.4418,33.2743
2022-01-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9141,33.0119,33.3394,33.1757
2022-01-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6739,32.7811,33.1387,32.9599
2022-01-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7597,32.8548,33.1854,33.0201
2022-01-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7663,32.8615,33.1905,33.026
2022-01-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7664,32.8591,33.1835,33.0213
2022-01-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6657,32.7609,33.0887,32.9248
2022-01-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9345,33.0267,33.3568,33.1918
2022-01-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.755,32.8501,33.1751,33.0126
2022-01-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0007,33.0956,33.4245,33.2601
2022-01-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9458,33.0409,33.3721,33.2065
2022-01-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0058,33.1035,33.4476,33.2756
2022-01-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.112,33.2012,33.5231,33.3622
2022-01-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2584,33.3549,33.6961,33.5255
2022-01-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3975,33.4927,33.8333,33.663
2022-01-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3216,33.4151,33.7446,33.5799
2022-01-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1568,33.2234,33.5319,33.3777
2022-01-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9552,33.0446,33.3686,33.2066
2022-01-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0479,33.139,33.4744,33.3067
2022-03-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4156,32.5084,32.8369,32.6727
2022-03-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3695,32.4663,32.7934,32.6299
2022-02-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4626,32.561,32.8917,32.7264
2022-02-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.276,32.3742,32.7004,32.5373
2022-02-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1667,32.2612,32.592,32.4266
2022-02-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1267,32.2289,32.5599,32.3944
2022-02-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1176,32.218,32.5484,32.3832
2022-02-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8792,31.9723,32.3034,32.1379
2022-02-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8783,31.9742,32.3059,32.1401
2022-02-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.981,32.0754,32.4063,32.2409
2022-02-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.0959,32.1928,32.5224,32.3576
2022-02-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3379,32.4349,32.7589,32.5969
2022-02-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4544,32.55,32.8774,32.7137
2022-02-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.461,32.5578,32.886,32.7219
2022-02-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6133,32.7111,33.0478,32.8795
2022-02-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7005,32.7978,33.1364,32.9671
2022-02-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6899,32.786,33.1084,32.9472
2022-02-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7734,32.8656,33.1956,33.0306
2022-02-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9015,32.9949,33.3382,33.1666
2022-02-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9407,33.0323,33.3648,33.1986
2022-02-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9766,33.0701,33.4062,33.2382
2022-01-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1684,33.2632,33.6003,33.4318
2022-04-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1007,33.1956,33.5272,33.3614
2022-03-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0429,33.1393,33.4553,33.2973
2022-03-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1934,33.2688,33.5743,33.4216
2022-03-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4651,33.5625,33.8957,33.7291
2022-03-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4379,33.5343,33.8612,33.6978
2022-03-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2403,33.3367,33.6625,33.4996
2022-03-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3839,33.4813,33.8059,33.6436
2022-03-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3053,33.3946,33.7048,33.5497
2022-03-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3739,33.4731,33.8054,33.6393
2022-03-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1486,33.2468,33.5805,33.4137
2022-03-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0512,33.1458,33.4598,33.3028
2022-03-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0068,33.0996,33.4203,33.26
2022-03-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1879,33.2867,33.6075,33.4471
2022-03-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2318,33.3298,33.6557,33.4928
2022-03-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1371,33.2312,33.5728,33.402
2022-03-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9491,33.0502,33.3846,33.2174
2022-03-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7883,32.8888,33.2195,33.0542
2022-03-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8986,32.9983,33.3326,33.1655
2022-03-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8276,32.9265,33.2526,33.0896
2022-03-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5881,32.6874,33.0146,32.851
2022-03-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3718,32.466,32.7927,32.6294
2022-03-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2596,32.3568,32.685,32.5209
2022-05-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.182,34.2824,34.618,34.4502
2022-04-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.0916,34.1873,34.503,34.3452
2022-04-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.208,34.2837,34.572,34.4279
2022-04-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.0837,34.1776,34.4934,34.3355
2022-04-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.8734,33.9696,34.293,34.1313
2022-04-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.7408,33.8362,34.1637,34.0
2022-04-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.6396,33.7381,34.0791,33.9086
2022-04-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5518,33.6511,33.9836,33.8174
2022-04-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5589,33.6571,33.9838,33.8205
2022-04-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4611,33.5584,33.8862,33.7223
2022-04-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4005,33.4999,33.834,33.667
2022-04-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4084,33.5018,33.8338,33.6678
2022-04-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.357,33.4554,33.7728,33.6141
2022-04-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2992,33.3985,33.7248,33.5617
2022-04-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2368,33.3339,33.6611,33.4975
2022-04-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1989,33.2968,33.6219,33.4594
2022-04-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2091,33.3078,33.6439,33.4759
2022-06-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.1165,34.2164,34.5529,34.3847
2022-06-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.0854,34.1801,34.4972,34.3387
2022-05-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.917,34.0166,34.3568,34.1867
2022-05-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.8236,33.9267,34.2606,34.0937
2022-05-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.9243,34.016,34.3396,34.1778
2022-05-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.0297,34.1251,34.4439,34.2845
2022-05-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.9354,34.0262,34.3475,34.1869
2022-05-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.9351,34.0336,34.3536,34.1936
2022-05-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.0398,34.1362,34.4587,34.2975
2022-05-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.1619,34.2616,34.5957,34.4287
2022-05-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.3683,34.4672,34.7968,34.632
2022-05-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.339,34.4386,34.7655,34.6021
2022-05-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.3835,34.4805,34.8093,34.6449
2022-05-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.4621,34.5613,34.89,34.7257
2022-05-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.4532,34.5499,34.8713,34.7106
2022-05-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.4101,34.5072,34.8372,34.6722
2022-05-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.305,34.3993,34.7201,34.5597
2022-05-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.2388,34.3342,34.6504,34.4923
2022-05-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.1114,34.2086,34.538,34.3733
2022-05-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.8205,33.9224,34.2507,34.0866
2022-07-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,35.4125,35.5038,35.8566,35.6802
2022-07-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,35.2288,35.3284,35.6658,35.4971
2022-06-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,35.0306,35.1302,35.4638,35.297
2022-06-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.8209,34.9189,35.2491,35.084
2022-06-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,34.9757,35.0811,35.4221,35.2516
